Date,Julianday,Time,NO2,O3,PM10,CO,Temp,Hum,WS
19990131,31,4,4,58,7,0.2,-11.15,87.300003,4.61
19990131,31,5,6,58,8,0.2,-7.44999,90,6.41
19990131,31,6,6,62,8,0.2,-6.04999,90.300003,6.82
19990131,31,7,6,62,9,0.2,-4.65,90.699997,7.22
19990131,31,8,6,63,9,0.3,-3.25001,91,7.63
19990131,31,9,9,63,10,0.3,-2.65,91,8.22
19990131,31,10,15,65,5,0.3,-1.94999,91,8.81
19990131,31,11,19,60,5,0.5,-1.25001,91,9.4
19990131,31,12,35,39,6,0.7,-0.850012,91.699997,8.55
19990131,31,13,30,39,6,0.7,-0.449988,92.300003,7.7
19990131,31,14,30,36,6,0.7,-0.049994,93,6.86
19990131,31,15,32,28,7,0.7,-0.250006,93.300003,6.08
19990131,31,16,34,27,9,0.9,-0.449988,93.699997,5.31
19990131,31,17,31,28,9,0.9,-0.65,94,4.54
19990131,31,18,29,29,9,0.6,-0.65,94.300003,4.54
19990131,31,19,23,34,10,0.5,-0.65,94.699997,4.54
19990131,31,20,23,33,9,0.5,-0.549994,95,4.54
19990131,31,21,20,34,9,0.3,-0.350012,94.699997,4.67
19990131,31,22,13,41,7,0.3,-0.15,94.300003,4.79
19990131,31,23,10,44,8,0.2,0.050012,94,4.92
19990131,31,24,8,46,8,0.2,0.149988,94,4.61
19990201,32,1,8,50,7,0.2,0.35,94,4.29
19990201,32,2,14,47,9,0.2,0.550012,94,3.98
19990201,32,3,16,43,7,0.3,0.35,93.300003,4.26
19990201,32,4,25,37,9,0.4,0.249994,92.699997,4.54
19990201,32,5,48,20,11,0.6,0.149988,92,4.82
19990201,32,6,58,13,15,1,0.149988,92.300003,4.69
19990201,32,7,54,15,14,0.6,0.149988,92.699997,4.57
19990201,32,8,47,20,14,0.6,0.149988,93,4.45
19990201,32,9,42,22,14,0.6,0.149988,93,4.14
19990201,32,10,48,20,16,0.7,0.149988,93,3.83
19990201,32,11,45,29,13,0.6,0.149988,93,3.52
19990201,32,12,56,23,14,0.7,0.450006,92.699997,3.58
19990201,32,13,63,18,15,1.2,0.749994,92.300003,3.64
19990201,32,14,77,11,20,1.8,1.14999,92,3.7
19990201,32,15,63,17,14,1,0.950006,89.300003,4.06
19990201,32,16,64,11,18,1.2,0.85,86.699997,4.41
19990201,32,17,65,12,14,1.2,0.749994,84,4.77
19990201,32,18,59,14,12,1.1,0.550012,84.699997,4.66
19990201,32,19,51,20,10,0.7,0.35,85.300003,4.55
19990201,32,20,53,19,9,0.7,0.149988,86,4.45
19990201,32,21,27,45,6,0.2,-0.250006,85.300003,4.26
19990201,32,22,18,57,4,0.1,-0.65,84.699997,4.08
19990201,32,23,12,66,4,0.1,-0.949988,84,3.89
19990201,32,24,8,69,5,0.1,-1.44999,81.300003,4.02
19990202,33,1,7,70,5,0.1,-1.94999,78.699997,4.14
19990202,33,2,6,72,4,0.2,-2.35001,76,4.26
19990202,33,3,12,67,3,0.2,-3.25001,74.699997,4.9
19990202,33,4,30,49,7,0.4,-4.04999,73.300003,5.53
19990202,33,5,51,27,9,0.7,-4.85001,72,6.16
19990202,33,6,54,22,13,0.7,-6.85001,70.699997,5.96
19990202,33,7,51,24,14,0.6,-8.75001,69.300003,5.76
19990202,33,8,51,22,14,0.6,-10.65,68,5.56
19990202,33,9,48,26,15,0.6,-11.65,67.300003,5.06
19990202,33,10,56,21,17,0.7,-12.65,66.699997,4.56
19990202,33,11,51,23,17,0.8,-13.65,66,4.07
19990202,33,12,52,22,17,0.8,-13.65,67,4.19
19990202,33,13,58,16,19,1.2,-13.65,68,4.31
19990202,33,14,57,14,18,1.2,-13.65,69,4.44
19990202,33,15,56,16,17,1.2,-13.75,69.699997,3.87
19990202,33,16,57,12,18,0.9,-13.85,70.300003,3.29
19990202,33,17,59,9,18,1,-13.95,71,2.72
19990202,33,18,59,6,21,0.9,-14.15,72.300003,2.72
19990202,33,19,55,8,19,0.8,-14.25,73.699997,2.72
19990202,33,20,45,25,22,0.9,-14.35,75,2.72
19990202,33,21,27,42,18,0.4,-14.05,75.699997,2.97
19990202,33,22,12,57,16,0.2,-13.65,76.300003,3.22
19990202,33,23,9,59,14,0.2,-13.25,77,3.47
19990202,33,24,8,60,11,0.2,-11.65,72,4.15
19990203,34,1,10,58,16,0.2,-10.05,67,4.84
19990203,34,2,11,55,9,0.2,-8.44999,62,5.53
19990203,34,3,16,50,17,0.3,-8.35001,63.700001,5.41
19990203,34,4,30,40,22,0.5,-8.25001,65.300003,5.28
19990203,34,5,60,15,17,1.2,-8.04999,67,5.16
19990203,34,6,62,15,19,1.2,-8.04999,73.300003,5.16
19990203,34,7,57,18,17,0.8,-8.04999,79.699997,5.16
19990203,34,8,54,21,20,0.6,-7.94999,86,5.16
19990203,34,9,62,18,18,0.9,-7.65,86.300003,4.76
19990203,34,10,62,19,21,1.1,-7.35001,86.699997,4.36
19990203,34,11,56,22,20,1.05,-6.94999,87,3.96
19990203,34,12,58,21,19,1,-6.54999,86,3.59
19990203,34,13,50,26,18,1.2,-6.15,85,3.22
19990203,34,14,56,20,21,1.3,-5.75001,84,2.84
19990203,34,15,51,22,18,1,-5.75001,85.300003,2.49
19990203,34,16,50,20,17,0.9,-5.65,86.699997,2.13
19990203,34,17,53,11,16,1,-5.54999,88,1.77
19990203,34,18,46,18,15,0.8,-5.54999,88.300003,2.07
19990203,34,19,37,28,13,0.8,-5.54999,88.699997,2.36
19990203,34,20,35,27,16,0.8,-5.54999,89,2.66
19990203,34,21,23,33,15,0.6,-5.15,89.699997,2.53
19990203,34,22,15,38,13,0.3,-4.75001,90.300003,2.4
19990203,34,23,11,43,10,0.3,-4.35001,91,2.27
19990203,34,24,11,42,9,0.3,-4.25001,92.300003,2.97
19990204,35,1,14,45,8,0.3,-4.15,93.699997,3.67
19990204,35,2,10,51,5,0.3,-3.94999,95,4.36
19990204,35,3,15,49,5,0.4,-3.65,95,3.98
19990204,35,4,35,33,8,0.6,-3.25001,95,3.6
19990204,35,5,47,27,11,1.1,-2.85001,95,3.21
19990204,35,6,60,17,12,1.3,-2.85001,95,3.03
19990204,35,7,70,16,16,1.2,-2.85001,95,2.84
19990204,35,8,49,32,14,0.7,-2.75001,95,2.66
19990204,35,9,35,46,7,0.6,-2.35001,96,2.97
19990204,35,10,42,36,3,0.6,-1.94999,97,3.28
19990204,35,11,53,28,5,0.8,-1.54999,98,3.59
19990204,35,12,49,35,4,0.7,-1.25001,98.300003,4.54
19990204,35,13,48.5,33,3,0.9,-0.949988,98.699997,5.48
19990204,35,14,48,30,1,0.9,-0.65,99,6.43
19990204,35,15,38,32,0,0.8,-0.549994,97.699997,6.68
19990204,35,16,21,38,1,0.5,-0.449988,96.300003,6.93
19990204,35,17,19,41,3,0.4,-0.250006,95,7.18
19990204,35,18,23,44,4,0.5,0.249994,95.300003,6.92
19990204,35,19,24,48,6,0.5,0.749994,95.699997,6.67
19990204,35,20,21,54,4,0.4,1.24999,96,6.41
19990204,35,21,7,75,3,0.2,1.14999,96,6.23
19990204,35,22,6,83,5,0.2,1.14999,96,6.05
19990204,35,23,4,85,10,0.2,1.14999,96,5.86
19990204,35,24,3,83,6,0.2,1.14999,90,6.7
19990205,36,1,5,83,7.72727,0.2,1.14999,84,7.54
19990205,36,2,6,83,9.45455,0.2,1.24999,78,8.38
19990205,36,3,19,73,11.1818,0.3,0.749994,77,8.04
19990205,36,4,43,54,12.9091,0.7,0.35,76,7.7
19990205,36,5,65,35,14.6364,1.1,-0.049994,75,7.36
19990205,36,6,74,27,16.3636,1.5,-0.750006,77.300003,6.35
19990205,36,7,70,27,18.0909,1.1,-1.35001,79.699997,5.33
19990205,36,8,72,25,19.818199,1,-1.94999,82,4.32
19990205,36,9,75,26,21.5455,1.2,-2.15,81.300003,3.76
19990205,36,10,93,13,23.272699,1.7,-2.25001,80.699997,3.21
19990205,36,11,91,18,25,2,-2.35001,80,2.66
19990205,36,12,90,16,25,2.1,-1.75001,77.699997,2.47
19990205,36,13,100,11,31,2.8,-1.15,75.300003,2.28
19990205,36,14,92,9,25,1.9,-0.549994,73,2.09
19990205,36,15,63,18,20,1,-0.549994,73.300003,2.21
19990205,36,16,39,16,20,0.9,-0.549994,73.699997,2.34
19990205,36,17,33,23,19,0.7,-0.549994,74,2.46
19990205,36,18,31,26,19,0.7,-3.35001,77,4.31
19990205,36,19,25,29,18,0.6,-6.04999,80,6.15
19990205,36,20,25,31,16,0.5,-8.75001,83,7.99
19990205,36,21,20,34,15,0.5,-9.75001,80.699997,7.96
19990205,36,22,17,37,13,0.3,-10.65,78.300003,7.92
19990205,36,23,14,41,13,0.4,-11.55,76,7.88
19990205,36,24,10,50,8,0.3,-12.05,74,7.76
19990206,37,1,9,56,8,0.2,-12.55,72,7.64
19990206,37,2,9,57,9,0.3,-12.95,70,7.51
19990206,37,3,11,55,9,0.3,-13.35,71.300003,7.05
19990206,37,4,12,59,8,0.3,-13.75,72.699997,6.59
19990206,37,5,15,57,8,0.4,-14.15,74,6.13
19990206,37,6,26,48,10,0.5,-15.05,72,6.43
19990206,37,7,31,45,11,0.7,-15.95,70,6.72
19990206,37,8,31,44,12,0.8,-16.75,68,7.02
19990206,37,9,35,43,12,0.8,-16.450001,69,6.43
19990206,37,10,36,43,12,1,-16.049999,70,5.84
19990206,37,11,39,43,13,0.9,-15.65,71,5.25
19990206,37,12,37,46,13,1.1,-15.65,69,5.34
19990206,37,13,35,49,13,0.8,-15.65,67,5.43
19990206,37,14,36,47,9,0.8,-15.55,65,5.52
19990206,37,15,40,40,10,0.9,-16.35,66.699997,5.52
19990206,37,16,43,34,11,0.9,-17.15,68.300003,5.52
19990206,37,17,38,38,12,0.7,-17.950001,70,5.52
19990206,37,18,36,37,12,0.7,-18.85,71,5.22
19990206,37,19,31,42,11,0.7,-19.65,72,4.93
19990206,37,20,41,32,12,1,-20.450001,73,4.64
19990206,37,21,31,40,10,0.5,-21.15,73.699997,4.08
19990206,37,22,25,42,9,0.4,-21.85,74.300003,3.52
19990206,37,23,28,40,10,0.4,-22.450001,75,2.97
19990206,37,24,28,40,10,0.4,-22.950001,75,2.97
19990207,38,1,25,42,9,0.3,-23.35,75,2.97
19990207,38,2,19,46,8,0.3,-23.75,75,2.97
19990207,38,3,15,51,8,0.3,-24.049999,75.300003,2.77
19990207,38,4,21,43,9,0.3,-24.35,75.699997,2.57
19990207,38,5,26,40,11,0.3,-24.549999,76,2.37
19990207,38,6,23,42,11,0.4,-25.049999,76.300003,2.24
19990207,38,7,28,37,13,0.5,-25.549999,76.699997,2.11
19990207,38,8,36,32,17,0.6,-25.950001,77,1.98
19990207,38,9,41,29,16,1,-25.35,77,2.14
19990207,38,10,42,30,18,1.2,-24.75,77,2.3
19990207,38,11,42,30,20,1.1,-24.15,77,2.46
19990207,38,12,42,28,17,0.8,-23.35,75.699997,2.31
19990207,38,13,49,21,18,1.1,-22.549999,74.300003,2.15
19990207,38,14,56,13,22,1.3,-21.65,73,2
19990207,38,15,60,9,20,1.4,-21.75,72,1.75
19990207,38,16,65,8,25,1.7,-21.85,71,1.5
19990207,38,17,59,9,21,1.1,-21.950001,70,1.25
19990207,38,18,51,13,17,0.8,-22.75,72,1.37
19990207,38,19,47,17,14,0.8,-23.450001,74,1.49
19990207,38,20,57,7,21,1,-24.15,76,1.61
19990207,38,21,54,8,20,0.8,-24.85,76,1.44
19990207,38,22,49,10,16,0.5,-25.450001,76,1.28
19990207,38,23,56,6,18,0.6,-26.049999,76,1.12
19990207,38,24,55,6,18,0.5,-26.85,76.300003,1.12
19990208,39,1,52,9,16,0.5,-27.65,76.699997,1.12
19990208,39,2,56,6,17,0.5,-28.35,77,1.12
19990208,39,3,54,7,17,0.5,-28.85,76.699997,1.18
19990208,39,4,61,6,20,0.9,-29.35,76.300003,1.24
19990208,39,5,68,7,25,1.5,-29.85,76,1.3
19990208,39,6,71,9,31,2,-29.549999,75.699997,1.53
19990208,39,7,71,9,34,1.6,-29.25,75.300003,1.77
19990208,39,8,70,10,34,1.3,-28.950001,75,2
19990208,39,9,60,15,26,1.1,-27.450001,75.300003,2.28
19990208,39,10,57,16,24,0.9,-25.950001,75.699997,2.56
19990208,39,11,58.5,15,22,0.9,-24.450001,76,2.84
19990208,39,12,60,14,24,1,-22.950001,74.300003,2.96
19990208,39,13,67,11,24,1.3,-21.35,72.699997,3.09
19990208,39,14,73,8,28,1.6,-19.75,71,3.21
19990208,39,15,67,6,28,1.3,-19.75,71,3.21
19990208,39,16,59,5,22,1,-19.65,71,3.21
19990208,39,17,57,4,20,1,-19.549999,71,3.21
19990208,39,18,55,5,22,0.8,-20.049999,73,3.5
19990208,39,19,55,4,18,0.6,-20.450001,75,3.78
19990208,39,20,52,7,17,0.5,-20.85,77,4.07
19990208,39,21,48,8,15,0.4,-20.75,76.699997,3.91
19990208,39,22,44,10,15,0.3,-20.65,76.300003,3.75
19990208,39,23,43,10,18,0.2,-20.450001,76,3.58
19990208,39,24,39,14,18,0.3,-20.35,76.300003,3.75
19990209,40,1,37,15,20,0.2,-20.15,76.699997,3.91
19990209,40,2,34,17,16,0.3,-19.950001,77,4.07
19990209,40,3,35,17,15,0.3,-19.85,77.300003,4.03
19990209,40,4,50,9,18,0.7,-19.75,77.699997,3.99
19990209,40,5,58,6,23,1.3,-19.549999,78,3.96
19990209,40,6,60,7,25,1.3,-19.75,79.699997,4.12
19990209,40,7,63,10,25,1.3,-19.85,81.300003,4.28
19990209,40,8,63,12,27,1.2,-19.950001,83,4.44
19990209,40,9,60,15,28,1,-19.65,82.699997,4.03
19990209,40,10,61,16,31,1.3,-19.35,82.300003,3.62
19990209,40,11,58,19,32,1.1,-18.950001,82,3.21
19990209,40,12,65,14,35,1.4,-17.85,81.699997,3.41
19990209,40,13,67,11,36.5,1.8,-16.75,81.300003,3.61
19990209,40,14,75,8,38,2.2,-15.55,81,3.81
19990209,40,15,69,7,33,1.8,-15.65,80,3.38
19990209,40,16,63,6,28,1.3,-15.75,79,2.94
19990209,40,17,58,5,25,1.1,-15.75,78,2.5
19990209,40,18,57,6,27,1,-16.75,78.699997,2.67
19990209,40,19,58,5,28,1,-17.75,79.300003,2.84
19990209,40,20,55,5,24,0.7,-18.75,80,3.01
19990209,40,21,53,8,17,0.5,-19.35,80,2.84
19990209,40,22,45,14,14,0.3,-19.950001,80,2.67
19990209,40,23,39,19,12,0.3,-20.549999,80,2.5
19990209,40,24,34,24,11,0.2,-21.15,79.699997,2.26
19990210,41,1,32,25,10,0.2,-21.75,79.300003,2.01
19990210,41,2,30,28,11,0.3,-22.25,79,1.76
19990210,41,3,33,27,10,0.4,-22.85,79,1.91
19990210,41,4,57,10,16,0.8,-23.35,79,2.07
19990210,41,5,73,8,27,1.6,-23.85,79,2.22
19990210,41,6,80,9,40,2,-24.25,79,2.1
19990210,41,7,76,9,37,1.2,-24.65,79,1.97
19990210,41,8,71,11,29,1.3,-24.950001,79,1.85
19990210,41,9,79,11,35,1.3,-24.049999,78.699997,1.65
19990210,41,10,77.5,12,40,1.3,-23.15,78.300003,1.45
19990210,41,11,76,11,38,1.2,-22.25,78,1.25
19990210,41,12,87,10,47,1.6,-20.950001,75,1.21
19990210,41,13,90,8,46,1.5,-19.65,72,1.16
19990210,41,14,92,8,47,1.8,-18.35,69,1.12
19990210,41,15,113,14,62,3.9,-17.85,69.300003,1.08
19990210,41,16,129,18,85,5.3,-17.35,69.699997,1.04
19990210,41,17,99,10,53,2.9,-16.85,70,1
19990210,41,18,87,10,41,2.6,-18.15,73.300003,1.33
19990210,41,19,69,6,28,1.5,-19.450001,76.699997,1.65
19990210,41,20,64,3,23,1,-20.65,80,1.98
19990210,41,21,59,3,18,0.7,-21.049999,79.699997,1.98
19990210,41,22,56,2,15,0.5,-21.35,79.300003,1.98
19990210,41,23,50,3,14,0.4,-21.65,79,1.98
19990210,41,24,45,5,15,0.3,-20.75,79,2.26
19990211,42,1,37,13,12,0.2,-19.75,79,2.55
19990211,42,2,32,18,12,0.3,-18.75,79,2.83
19990211,42,3,34,32,18,0.4,-17.65,80.300003,3.08
19990211,42,4,37,31,15,0.6,-16.450001,81.699997,3.33
19990211,42,5,48,23,16,1,-15.25,83,3.58
19990211,42,6,66,12,28,1.4,-13.45,84.699997,4.38
19990211,42,7,79,6,32,1.3,-11.65,86.300003,5.18
19990211,42,8,56,24,19,0.6,-9.85001,88,5.98
19990211,42,9,50,28,14,0.7,-9.35001,88,6
19990211,42,10,37,36,12,0.6,-8.85001,88,6.02
19990211,42,11,50,26,17,0.8,-8.25001,88,6.04
19990211,42,12,48,26,16,0.8,-8.15,86.699997,5.22
19990211,42,13,58,16,19,1.3,-8.04999,85.300003,4.4
19990211,42,14,57,17,18,1.4,-7.94999,84,3.58
19990211,42,15,61,14,18,1.4,-8.25001,84.300003,3.21
19990211,42,16,67,8,17,1.5,-8.54999,84.699997,2.84
19990211,42,17,58,9,16,1.3,-8.75001,85,2.47
19990211,42,18,68,7,17,1.7,-9.75001,86,2.66
19990211,42,19,69,7,20,1.8,-10.75,87,2.85
19990211,42,20,72,11,26,3.5,-11.75,88,3.04
19990211,42,21,80,8,27,2.4,-12.25,88.300003,2.36
19990211,42,22,65,4,19,1.2,-12.65,88.699997,1.68
19990211,42,23,58,3,14,0.5,-13.05,89,1
19990211,42,24,63,3,19,0.6,-14.85,87.699997,1
19990212,43,1,59,2,14,0.4,-16.65,86.300003,1
19990212,43,2,52,3,10,0.4,-18.450001,85,1
19990212,43,3,53,4,11,0.4,-16.85,85.699997,1
19990212,43,4,65,4,15,1.2,-15.25,86.300003,1
19990212,43,5,83,6,31,2.3,-13.55,87,1
19990212,43,6,83,6,36,2.6,-12.05,87.699997,1.37
19990212,43,7,64,5,23,1.2,-10.45,88.300003,1.73
19990212,43,8,47,23,17,0.7,-8.85001,89,2.1
19990212,43,9,45.5,32,12,0.7,-7.44999,90.699997,2.32
19990212,43,10,44,29,13,0.8,-6.04999,92.300003,2.54
19990212,43,11,40,32,13,0.7,-4.54999,94,2.77
19990212,43,12,44,33,14,0.9,-3.85001,92.300003,3.41
19990212,43,13,42,34,14,0.9,-3.04999,90.699997,4.05
19990212,43,14,54,25,15,1.1,-2.25001,89,4.7
19990212,43,15,48,34,12,0.8,-1.65,90.300003,4.91
19990212,43,16,39,40,12,0.7,-1.04999,91.699997,5.11
19990212,43,17,40,34,12,0.6,-0.449988,93,5.32
19990212,43,18,34,37,11,0.7,-1.04999,92,5
19990212,43,19,31,37,11,0.5,-1.65,91,4.68
19990212,43,20,27,35,10,0.4,-2.15,90,4.36
19990212,43,21,21,43,10,0.3,-2.85001,89.699997,4.6
19990212,43,22,22,40,11,0.3,-3.44999,89.300003,4.84
19990212,43,23,18,45,10,0.3,-4.04999,89,5.08
19990212,43,24,24,39,11,0.3,-4.65,89.699997,4.79
19990213,44,1,32,32,13,0.4,-5.25001,90.300003,4.49
19990213,44,2,19,41,11,0.3,-5.85001,91,4.2
19990213,44,3,25,35,10,0.4,-6.54999,91.699997,4.07
19990213,44,4,26,34,10,0.4,-7.25001,92.300003,3.94
19990213,44,5,26,39,10,0.4,-7.85001,93,3.81
19990213,44,6,34,32,11,0.7,-7.75001,93,3.68
19990213,44,7,34,31,11,0.7,-7.65,93,3.56
19990213,44,8,36,28,13,0.9,-7.54999,93,3.43
19990213,44,9,32,32,13,0.7,-6.75001,93.699997,2.88
19990213,44,10,37,31,12,1,-5.85001,94.300003,2.33
19990213,44,11,40,29,10,0.8,-4.94999,95,1.77
19990213,44,12,39,31,10,0.9,-4.35001,94.699997,2.03
19990213,44,13,41,32,10,0.8,-3.75001,94.300003,2.29
19990213,44,14,43,32,11,1,-3.15,94,2.54
19990213,44,15,47,28,11,0.9,-2.94999,94,2.58
19990213,44,16,42,34,11,0.8,-2.65,94,2.62
19990213,44,17,40,33,12,0.7,-2.35001,94,2.65
19990213,44,18,36,35,11,0.7,-2.15,94.300003,2.32
19990213,44,19,31,40,11,0.6,-1.94999,94.699997,1.99
19990213,44,20,26,47,10,0.5,-1.75001,95,1.66
19990213,44,21,21,46,11,0.4,-1.54999,95,1.66
19990213,44,22,14,53,9,0.3,-1.25001,95,1.66
19990213,44,23,9,57,9,0.3,-0.949988,95,1.67
19990213,44,24,10,54,9,0.3,-0.750006,95.699997,1.91
19990214,45,1,8,56,9,0.3,-0.549994,96.300003,2.15
19990214,45,2,9,58,10,0.3,-0.250006,97,2.39
19990214,45,3,5,59,10,0.3,-0.350012,97,2.41
19990214,45,4,4,59,9,0.4,-0.449988,97,2.42
19990214,45,5,9,54,10,0.4,-0.449988,97,2.44
19990214,45,6,14,52,10,0.4,-0.350012,96.300003,2.67
19990214,45,7,15,55,10,0.5,-0.250006,95.699997,2.9
19990214,45,8,13,58,10,0.5,-0.15,95,3.14
19990214,45,9,11,57,10,0.5,-0.049994,94.300003,3.59
19990214,45,10,10,56,9,0.5,0.050012,93.699997,4.04
19990214,45,11,11,56,9,0.5,0.249994,93,4.49
19990214,45,12,12,57,12,0.5,0.249994,93.699997,5.28
19990214,45,13,12,57,12,0.5,0.35,94.300003,6.07
19990214,45,14,15,55,14,0.5,0.450006,95,6.86
19990214,45,15,16,54,14,0.6,0.450006,94.300003,7.15
19990214,45,16,15,53,14,0.6,0.450006,93.699997,7.45
19990214,45,17,13,55,13,0.5,0.450006,93,7.74
19990214,45,18,11,58,11,0.5,0.450006,92.300003,7.91
19990214,45,19,7,63,9,0.4,0.550012,91.699997,8.08
19990214,45,20,7,65,8,0.4,0.649988,91,8.25
19990214,45,21,3,68,10,0.4,0.550012,88.699997,8.41
19990214,45,22,3,70,9,0.3,0.450006,86.300003,8.58
19990214,45,23,3,68,10,0.3,0.450006,84,8.75
19990214,45,24,3,69,10,0.4,0.35,82.300003,8.41
19990215,46,1,3,70,8,0.4,0.249994,80.699997,8.08
19990215,46,2,4,72,7,0.3,0.249994,79,7.74
19990215,46,3,5,72,8,0.3,0.149988,77.699997,7.91
19990215,46,4,10,68,9,0.4,0.050012,76.300003,8.08
19990215,46,5,21,57,12,0.5,0.050012,75,8.25
19990215,46,6,24,57,14,0.6,0.050012,78,8.37
19990215,46,7,19,60,13,0.5,0.050012,81,8.5
19990215,46,8,21,59,15,0.4,0.050012,84,8.63
19990215,46,9,21,57,15,0.5,-0.15,86.300003,8.3
19990215,46,10,24,55,13,0.5,-0.350012,88.699997,7.96
19990215,46,11,23,56,10,0.5,-0.449988,91,7.63
19990215,46,12,22,55,9,0.5,-0.250006,91.300003,7.66
19990215,46,13,26,47,11,0.7,-0.049994,91.699997,7.7
19990215,46,14,23,45,12,0.6,0.149988,92,7.74
19990215,46,15,21,45,9,0.5,0.149988,92.699997,8.17
19990215,46,16,17,47,9,0.5,0.249994,93.300003,8.59
19990215,46,17,16,53,6,0.5,0.35,94,9.01
19990215,46,18,15,61,7,0.5,0.149988,92.300003,9.15
19990215,46,19,10,63,9,0.4,0.050012,90.699997,9.29
19990215,46,20,7,67,8,0.3,-0.049994,89,9.43
19990215,46,21,5,68,8,0.4,-0.15,87.699997,9.89
19990215,46,22,8,66,8,0.3,-0.15,86.300003,10.34
19990215,46,23,5,67,6,0.3,-0.15,85,10.79
19990215,46,24,5,61,7,0.3,-0.049994,87.300003,10.61
19990216,47,1,6,56,5,0.3,0.050012,89.699997,10.44
19990216,47,2,10,49,2,0.3,0.149988,92,10.27
19990216,47,3,9,45,2,0.4,0.149988,93.300003,10.49
19990216,47,4,14,40,3,0.5,0.249994,94.699997,10.7
19990216,47,5,19,36,4,0.6,0.35,96,10.92
19990216,47,6,25,35,7,0.6,0.249994,96,10.65
19990216,47,7,27.5,29,11,0.5,0.149988,96,10.37
19990216,47,8,30,32,12,0.5,0.149988,96,10.1
19990216,47,9,32,30,15,0.5,-0.049994,96,10.59
19990216,47,10,32,28,15,0.6,-0.250006,96,11.09
19990216,47,11,31,28,16,0.5,-0.350012,96,11.59
19990216,47,12,32,27,18,0.6,-0.449988,96,11.19
19990216,47,13,33,27,19,0.8,-0.549994,96,10.79
19990216,47,14,37,23,24,0.8,-0.65,96,10.39
19990216,47,15,34,25,24,0.8,-0.850012,96.699997,10.09
19990216,47,16,32,27,26,0.7,-1.04999,97.300003,9.79
19990216,47,17,34,26,29,0.7,-1.15,98,9.49
19990216,47,18,24,35,30,0.7,-1.25001,98,9.24
19990216,47,19,23,35,30,0.7,-1.35001,98,8.99
19990216,47,20,24,33,29,0.7,-1.44999,98,8.75
19990216,47,21,22,34,30,0.6,-1.44999,97,7.52
19990216,47,22,25,29,32,0.7,-1.44999,96,6.3
19990216,47,23,18,35,30,0.5,-1.35001,95,5.08
19990216,47,24,19,32,31,0.6,-1.35001,95,4.58
19990217,48,1,16,35,29,0.5,-1.35001,95,4.09
19990217,48,2,25,25,32,0.6,-1.25001,95,3.59
19990217,48,3,41,10,38,0.7,-1.35001,95,2.93
19990217,48,4,50,9,40,1.2,-1.35001,95,2.27
19990217,48,5,51,8,47,1.4,-1.35001,95,1.6
19990217,48,6,57,9,51,1.7,-1.44999,96,1.4
19990217,48,7,57,12,50,1.2,-1.54999,97,1.2
19990217,48,8,56,16,47,1.1,-1.54999,98,1
19990217,48,9,46,21,37,1,-1.65,98,1.11
19990217,48,10,51,20,39,1.1,-1.75001,98,1.23
19990217,48,11,55,20,40,1.1,-1.85001,98,1.34
19990217,48,12,61,19,41,1.2,-2.04999,97.699997,1.88
19990217,48,13,67,15,35,1.4,-2.25001,97.300003,2.42
19990217,48,14,82,9,39,2.3,-2.35001,97,2.95
19990217,48,15,85,7,36,2,-2.54999,96.300003,2.7
19990217,48,16,83,5,34,1.9,-2.75001,95.699997,2.45
19990217,48,17,80,4,35,1.8,-2.94999,95,2.21
19990217,48,18,78,4,35,1.9,-3.15,94.699997,2.06
19990217,48,19,72,4,32,1.6,-3.35001,94.300003,1.91
19990217,48,20,65,5,26,1.1,-3.54999,94,1.76
19990217,48,21,57,9,25,0.8,-4.44999,94,1.54
19990217,48,22,50,14,28,0.8,-5.25001,94,1.33
19990217,48,23,29,24,21,0.4,-6.04999,94,1.12
19990217,48,24,26,27,16,0.4,-5.44999,94.300003,1.12
19990218,49,1,22,32,13,0.3,-4.85001,94.699997,1.12
19990218,49,2,32,24,14,0.4,-4.15,95,1.12
19990218,49,3,36,20,14,0.5,-4.94999,94.300003,1.5
19990218,49,4,53,16,16,1,-5.75001,93.699997,1.88
19990218,49,5,62,8,20,1.4,-6.54999,93,2.27
19990218,49,6,65,7,21,1.9,-7.75001,92,1.85
19990218,49,7,68,8,21,1.4,-8.85001,91,1.42
19990218,49,8,57,14,19,1.1,-9.94999,90,1
19990218,49,9,57,15,18,1.1,-9.65,90,1.09
19990218,49,10,55,18,19,0.9,-9.35001,90,1.18
19990218,49,11,58,14,19,1,-8.94999,90,1.27
19990218,49,12,59,12,20,1,-7.75001,90.300003,1.54
19990218,49,13,65,16,19,1.7,-6.54999,90.699997,1.82
19990218,49,14,63,21,15,1.4,-5.35001,91,2.09
19990218,49,15,51,25,11,0.9,-5.04999,91,1.95
19990218,49,16,58,18,13,1.1,-4.75001,91,1.81
19990218,49,17,52,20,13,1,-4.35001,91,1.67
19990218,49,18,57,16,14,1.2,-4.44999,91.300003,1.83
19990218,49,19,60,13,15,1.1,-4.44999,91.699997,1.99
19990218,49,20,51,16,13,0.8,-4.44999,92,2.16
19990218,49,21,51,16,12,0.7,-4.65,92,1.84
19990218,49,22,68,11,13,0.6,-4.85001,92,1.53
19990218,49,23,64,19,12,0.4,-4.94999,92,1.22
19990218,49,24,33,28,8,0.3,-4.75001,92,1.15
19990219,50,1,49,10,11,0.5,-4.54999,92,1.07
19990219,50,2,50,7,12,0.6,-4.35001,92,1
